order_item_id,order_id,product_id,quantity,price_per_unit,total_price
ITEM_21191,ORD_20191,PROD_2088,1,845,845
ITEM_21192,ORD_20192,PROD_2187,1,1867,1867
ITEM_21193,ORD_20193,PROD_2047,1,2393,2393
ITEM_21194,ORD_20194,PROD_2114,2,4877,9754
ITEM_21195,ORD_20195,PROD_2180,1,4743,4743
ITEM_21196,ORD_20196,PROD_2075,1,4300,4300
ITEM_21197,ORD_20197,PROD_2091,2,1251,2502
ITEM_21198,ORD_20198,PROD_2214,1,3572,3572
ITEM_21199,ORD_20199,PROD_2183,1,1076,1076
ITEM_21200,ORD_20200,PROD_2037,2,2387,4774
ITEM_21201,ORD_20201,PROD_2116,2,4074,8148
ITEM_21202,ORD_20202,PROD_2208,2,1042,2084
ITEM_21203,ORD_20203,PROD_2061,3,1452,4356
ITEM_21204,ORD_20204,PROD_2140,2,3398,6796
ITEM_21205,ORD_20205,PROD_2207,1,2244,2244
ITEM_21206,ORD_20206,PROD_2177,3,3789,11367
ITEM_21207,ORD_20207,PROD_2079,3,1829,5487
ITEM_21208,ORD_20208,PROD_2214,1,3572,3572
ITEM_21209,ORD_20209,PROD_2220,2,3970,7940
ITEM_21210,ORD_20210,PROD_2045,2,2076,4152
ITEM_21211,ORD_20211,PROD_2243,2,2904,5808
ITEM_21212,ORD_20212,PROD_2001,2,1112,2224
ITEM_21213,ORD_20213,PROD_2181,1,1048,1048
ITEM_21214,ORD_20214,PROD_2089,2,4181,8362
ITEM_21215,ORD_20215,PROD_2159,3,525,1575
ITEM_21216,ORD_20216,PROD_2160,3,871,2613
ITEM_21217,ORD_20217,PROD_2157,2,1182,2364
ITEM_21218,ORD_20218,PROD_2093,3,1552,4656
ITEM_21219,ORD_20219,PROD_2224,3,2889,8667
ITEM_21220,ORD_20220,PROD_2201,3,4971,14913
ITEM_21221,ORD_20221,PROD_2128,1,1703,1703
ITEM_21222,ORD_20222,PROD_2229,2,426,852
ITEM_21223,ORD_20223,PROD_2117,2,1759,3518
ITEM_21224,ORD_20224,PROD_2022,3,2366,7098
ITEM_21225,ORD_20225,PROD_2214,3,3572,10716
ITEM_21226,ORD_20226,PROD_2126,1,4593,4593
ITEM_21227,ORD_20227,PROD_2083,1,2855,2855
ITEM_21228,ORD_20228,PROD_2031,1,853,853
ITEM_21229,ORD_20229,PROD_2024,3,1222,3666
ITEM_21230,ORD_20230,PROD_2183,1,1076,1076
ITEM_21231,ORD_20231,PROD_2032,1,1027,1027
ITEM_21232,ORD_20232,PROD_2078,1,4358,4358
ITEM_21233,ORD_20233,PROD_2217,3,1085,3255
ITEM_21234,ORD_20234,PROD_2089,1,4181,4181
ITEM_21235,ORD_20235,PROD_2248,3,3496,10488
ITEM_21236,ORD_20236,PROD_2042,1,2411,2411
ITEM_21237,ORD_20237,PROD_2085,3,3173,9519
ITEM_21238,ORD_20238,PROD_2140,2,3398,6796
ITEM_21239,ORD_20239,PROD_2214,2,3572,7144
ITEM_21240,ORD_20240,PROD_2028,3,1775,5325
ITEM_21241,ORD_20241,PROD_2090,1,4563,4563
ITEM_21242,ORD_20242,PROD_2178,1,2678,2678
ITEM_21243,ORD_20243,PROD_2134,1,964,964
ITEM_21244,ORD_20244,PROD_2174,2,3059,6118
ITEM_21245,ORD_20245,PROD_2175,1,2201,2201
ITEM_21246,ORD_20246,PROD_2009,3,4339,13017
ITEM_21247,ORD_20247,PROD_2138,3,680,2040
ITEM_21248,ORD_20248,PROD_2033,2,2477,4954
ITEM_21249,ORD_20249,PROD_2109,2,2906,5812
ITEM_21250,ORD_20250,PROD_2061,3,1452,4356
ITEM_21251,ORD_20251,PROD_2049,2,2777,5554
ITEM_21252,ORD_20252,PROD_2220,3,3970,11910
ITEM_21253,ORD_20253,PROD_2205,3,526,1578
ITEM_21254,ORD_20254,PROD_2038,3,784,2352
ITEM_21255,ORD_20255,PROD_2248,3,3496,10488
ITEM_21256,ORD_20256,PROD_2168,3,2790,8370
ITEM_21257,ORD_20257,PROD_2063,2,3658,7316
ITEM_21258,ORD_20258,PROD_2096,1,4617,4617
ITEM_21259,ORD_20259,PROD_2242,2,3733,7466
ITEM_21260,ORD_20260,PROD_2177,2,3789,7578
ITEM_21261,ORD_20261,PROD_2147,2,4944,9888
ITEM_21262,ORD_20262,PROD_2141,3,3927,11781
ITEM_21263,ORD_20263,PROD_2068,1,294,294
ITEM_21264,ORD_20264,PROD_2163,3,2336,7008
ITEM_21265,ORD_20265,PROD_2198,3,816,2448
ITEM_21266,ORD_20266,PROD_2205,1,526,526
ITEM_21267,ORD_20267,PROD_2034,3,3188,9564
ITEM_21268,ORD_20268,PROD_2210,2,1466,2932
ITEM_21269,ORD_20269,PROD_2236,3,3355,10065
ITEM_21270,ORD_20270,PROD_2053,1,2220,2220
ITEM_21271,ORD_20271,PROD_2016,1,3662,3662
ITEM_21272,ORD_20272,PROD_2022,1,2366,2366
ITEM_21273,ORD_20273,PROD_2038,1,784,784
ITEM_21274,ORD_20274,PROD_2073,1,1495,1495
ITEM_21275,ORD_20275,PROD_2239,3,213,639
ITEM_21276,ORD_20276,PROD_2196,1,3703,3703
ITEM_21277,ORD_20277,PROD_2071,1,2986,2986
ITEM_21278,ORD_20278,PROD_2231,1,4956,4956
ITEM_21279,ORD_20279,PROD_2125,2,1769,3538
ITEM_21280,ORD_20280,PROD_2030,2,2066,4132
ITEM_21281,ORD_20281,PROD_2094,1,4522,4522
ITEM_21282,ORD_20282,PROD_2010,3,417,1251
ITEM_21283,ORD_20283,PROD_2139,2,3304,6608
ITEM_21284,ORD_20284,PROD_2053,2,2220,4440
ITEM_21285,ORD_20285,PROD_2019,2,1037,2074
ITEM_21286,ORD_20286,PROD_2242,1,3733,3733
ITEM_21287,ORD_20287,PROD_2157,3,1182,3546
ITEM_21288,ORD_20288,PROD_2167,3,2657,7971
ITEM_21289,ORD_20289,PROD_2037,2,2387,4774
ITEM_21290,ORD_20290,PROD_2208,2,1042,2084
ITEM_21291,ORD_20291,PROD_2085,1,3173,3173
ITEM_21292,ORD_20292,PROD_2177,2,3789,7578
ITEM_21293,ORD_20293,PROD_2209,3,4786,14358
ITEM_21294,ORD_20294,PROD_2093,2,1552,3104
ITEM_21295,ORD_20295,PROD_2133,3,4628,13884
ITEM_21296,ORD_20296,PROD_2089,2,4181,8362
ITEM_21297,ORD_20297,PROD_2150,1,4985,4985
ITEM_21298,ORD_20298,PROD_2085,3,3173,9519
ITEM_21299,ORD_20299,PROD_2014,2,2478,4956
ITEM_21300,ORD_20300,PROD_2015,3,1507,4521
ITEM_21301,ORD_20301,PROD_2134,3,964,2892
ITEM_21302,ORD_20302,PROD_2035,2,3232,6464
ITEM_21303,ORD_20303,PROD_2109,2,2906,5812
ITEM_21304,ORD_20304,PROD_2097,1,1847,1847
ITEM_21305,ORD_20305,PROD_2060,2,585,1170
ITEM_21306,ORD_20306,PROD_2118,2,994,1988
ITEM_21307,ORD_20307,PROD_2043,2,4762,9524
ITEM_21308,ORD_20308,PROD_2142,3,3665,10995
ITEM_21309,ORD_20309,PROD_2192,2,561,1122
ITEM_21310,ORD_20310,PROD_2118,3,994,2982
ITEM_21311,ORD_20311,PROD_2146,1,1983,1983
ITEM_21312,ORD_20312,PROD_2124,3,1095,3285
ITEM_21313,ORD_20313,PROD_2243,2,2904,5808
ITEM_21314,ORD_20314,PROD_2162,3,4482,13446
ITEM_21315,ORD_20315,PROD_2005,2,4667,9334
ITEM_21316,ORD_20316,PROD_2236,1,3355,3355
ITEM_21317,ORD_20317,PROD_2178,2,2678,5356
ITEM_21318,ORD_20318,PROD_2159,2,525,1050
ITEM_21319,ORD_20319,PROD_2243,3,2904,8712
ITEM_21320,ORD_20320,PROD_2091,1,1251,1251
ITEM_21321,ORD_20321,PROD_2025,3,845,2535
ITEM_21322,ORD_20322,PROD_2178,1,2678,2678
ITEM_21323,ORD_20323,PROD_2210,1,1466,1466
ITEM_21324,ORD_20324,PROD_2177,1,3789,3789
ITEM_21325,ORD_20325,PROD_2103,2,2969,5938
ITEM_21326,ORD_20326,PROD_2159,1,525,525
ITEM_21327,ORD_20327,PROD_2245,1,1220,1220
ITEM_21328,ORD_20328,PROD_2219,3,2022,6066
ITEM_21329,ORD_20329,PROD_2121,3,4025,12075
ITEM_21330,ORD_20330,PROD_2029,2,769,1538
ITEM_21331,ORD_20331,PROD_2005,1,4667,4667
ITEM_21332,ORD_20332,PROD_2119,2,3731,7462
ITEM_21333,ORD_20333,PROD_2028,2,1775,3550
ITEM_21334,ORD_20334,PROD_2113,2,4617,9234
ITEM_21335,ORD_20335,PROD_2217,2,1085,2170
ITEM_21336,ORD_20336,PROD_2125,3,1769,5307
ITEM_21337,ORD_20337,PROD_2221,1,2700,2700
ITEM_21338,ORD_20338,PROD_2185,3,2508,7524
ITEM_21339,ORD_20339,PROD_2010,1,417,417
ITEM_21340,ORD_20340,PROD_2103,2,2969,5938
ITEM_21341,ORD_20341,PROD_2026,3,2601,7803
ITEM_21342,ORD_20342,PROD_2152,1,1489,1489
ITEM_21343,ORD_20343,PROD_2093,1,1552,1552
ITEM_21344,ORD_20344,PROD_2038,3,784,2352
ITEM_21345,ORD_20345,PROD_2079,1,1829,1829
ITEM_21346,ORD_20346,PROD_2133,1,4628,4628
ITEM_21347,ORD_20347,PROD_2034,1,3188,3188
ITEM_21348,ORD_20348,PROD_2065,3,3326,9978
ITEM_21349,ORD_20349,PROD_2149,3,668,2004
ITEM_21350,ORD_20350,PROD_2032,2,1027,2054
ITEM_21351,ORD_20351,PROD_2027,3,3162,9486
ITEM_21352,ORD_20352,PROD_2037,3,2387,7161
ITEM_21353,ORD_20353,PROD_2021,1,3140,3140
ITEM_21354,ORD_20354,PROD_2248,3,3496,10488
ITEM_21355,ORD_20355,PROD_2159,3,525,1575
ITEM_21356,ORD_20356,PROD_2205,3,526,1578
ITEM_21357,ORD_20357,PROD_2090,1,4563,4563
ITEM_21358,ORD_20358,PROD_2204,3,2725,8175
ITEM_21359,ORD_20359,PROD_2003,2,2028,4056
ITEM_21360,ORD_20360,PROD_2062,3,1510,4530
ITEM_21361,ORD_20361,PROD_2001,1,1112,1112
ITEM_21362,ORD_20362,PROD_2202,3,1413,4239
ITEM_21363,ORD_20363,PROD_2250,3,1242,3726
ITEM_21364,ORD_20364,PROD_2061,1,1452,1452
ITEM_21365,ORD_20365,PROD_2116,2,4074,8148
ITEM_21366,ORD_20366,PROD_2231,1,4956,4956
ITEM_21367,ORD_20367,PROD_2238,1,563,563
ITEM_21368,ORD_20368,PROD_2247,3,3545,10635
ITEM_21369,ORD_20369,PROD_2165,1,2375,2375
ITEM_21370,ORD_20370,PROD_2158,3,2216,6648
ITEM_21371,ORD_20371,PROD_2152,3,1489,4467
ITEM_21372,ORD_20372,PROD_2120,3,3669,11007
ITEM_21373,ORD_20373,PROD_2197,1,279,279
ITEM_21374,ORD_20374,PROD_2120,3,3669,11007
ITEM_21375,ORD_20375,PROD_2073,1,1495,1495
ITEM_21376,ORD_20376,PROD_2075,3,4300,12900
ITEM_21377,ORD_20377,PROD_2094,3,4522,13566
ITEM_21378,ORD_20378,PROD_2084,2,359,718
ITEM_21379,ORD_20379,PROD_2129,1,3989,3989
ITEM_21380,ORD_20380,PROD_2019,2,1037,2074
ITEM_21381,ORD_20381,PROD_2178,1,2678,2678
ITEM_21382,ORD_20382,PROD_2110,2,4411,8822
ITEM_21383,ORD_20383,PROD_2008,2,1991,3982
ITEM_21384,ORD_20384,PROD_2200,2,495,990
ITEM_21385,ORD_20385,PROD_2230,3,2339,7017
ITEM_21386,ORD_20386,PROD_2121,2,4025,8050
ITEM_21387,ORD_20387,PROD_2198,2,816,1632
ITEM_21388,ORD_20388,PROD_2158,2,2216,4432
ITEM_21389,ORD_20389,PROD_2247,2,3545,7090
ITEM_21390,ORD_20390,PROD_2100,1,4439,4439
ITEM_21391,ORD_20391,PROD_2211,3,1531,4593
ITEM_21392,ORD_20392,PROD_2062,2,1510,3020
ITEM_21393,ORD_20393,PROD_2138,1,680,680
ITEM_21394,ORD_20394,PROD_2229,1,426,426
ITEM_21395,ORD_20395,PROD_2157,2,1182,2364
ITEM_21396,ORD_20396,PROD_2193,3,2932,8796
ITEM_21397,ORD_20397,PROD_2248,3,3496,10488
ITEM_21398,ORD_20398,PROD_2233,3,3759,11277
ITEM_21399,ORD_20399,PROD_2121,2,4025,8050
ITEM_21400,ORD_20400,PROD_2011,1,1828,1828
ITEM_21401,ORD_20401,PROD_2150,3,4985,14955
ITEM_21402,ORD_20402,PROD_2200,3,495,1485
ITEM_21403,ORD_20403,PROD_2245,3,1220,3660
ITEM_21404,ORD_20404,PROD_2102,1,2040,2040
ITEM_21405,ORD_20405,PROD_2071,1,2986,2986
ITEM_21406,ORD_20406,PROD_2041,2,3986,7972
ITEM_21407,ORD_20407,PROD_2228,1,4592,4592
ITEM_21408,ORD_20408,PROD_2214,1,3572,3572
ITEM_21409,ORD_20409,PROD_2113,2,4617,9234
ITEM_21410,ORD_20410,PROD_2120,1,3669,3669
ITEM_21411,ORD_20411,PROD_2057,1,3165,3165
ITEM_21412,ORD_20412,PROD_2149,2,668,1336
ITEM_21413,ORD_20413,PROD_2220,1,3970,3970
ITEM_21414,ORD_20414,PROD_2071,3,2986,8958
ITEM_21415,ORD_20415,PROD_2151,2,4319,8638
ITEM_21416,ORD_20416,PROD_2164,2,2773,5546
ITEM_21417,ORD_20417,PROD_2062,3,1510,4530
ITEM_21418,ORD_20418,PROD_2046,1,2784,2784
ITEM_21419,ORD_20419,PROD_2081,1,4618,4618
ITEM_21420,ORD_20420,PROD_2111,2,2481,4962
ITEM_21421,ORD_20421,PROD_2141,1,3927,3927
ITEM_21422,ORD_20422,PROD_2211,1,1531,1531
ITEM_21423,ORD_20423,PROD_2169,2,276,552
ITEM_21424,ORD_20424,PROD_2221,1,2700,2700
ITEM_21425,ORD_20425,PROD_2010,2,417,834
ITEM_21426,ORD_20426,PROD_2106,1,781,781
ITEM_21427,ORD_20427,PROD_2167,3,2657,7971
ITEM_21428,ORD_20428,PROD_2180,3,4743,14229
ITEM_21429,ORD_20429,PROD_2209,3,4786,14358
ITEM_21430,ORD_20430,PROD_2224,3,2889,8667
ITEM_21431,ORD_20431,PROD_2204,1,2725,2725
ITEM_21432,ORD_20432,PROD_2164,1,2773,2773
ITEM_21433,ORD_20433,PROD_2227,2,4373,8746
ITEM_21434,ORD_20434,PROD_2056,1,4980,4980
ITEM_21435,ORD_20435,PROD_2119,3,3731,11193
ITEM_21436,ORD_20436,PROD_2003,2,2028,4056
ITEM_21437,ORD_20437,PROD_2135,2,1562,3124
ITEM_21438,ORD_20438,PROD_2118,1,994,994
ITEM_21439,ORD_20439,PROD_2185,3,2508,7524
ITEM_21440,ORD_20440,PROD_2119,1,3731,3731
ITEM_21441,ORD_20441,PROD_2232,3,513,1539
ITEM_21442,ORD_20442,PROD_2169,2,276,552
ITEM_21443,ORD_20443,PROD_2149,3,668,2004
ITEM_21444,ORD_20444,PROD_2145,1,1755,1755
ITEM_21445,ORD_20445,PROD_2208,3,1042,3126
ITEM_21446,ORD_20446,PROD_2070,3,4598,13794
ITEM_21447,ORD_20447,PROD_2100,2,4439,8878
ITEM_21448,ORD_20448,PROD_2071,1,2986,2986
ITEM_21449,ORD_20449,PROD_2059,3,4242,12726
ITEM_21450,ORD_20450,PROD_2205,2,526,1052
ITEM_21451,ORD_20451,PROD_2151,2,4319,8638
ITEM_21452,ORD_20452,PROD_2112,1,4176,4176
ITEM_21453,ORD_20453,PROD_2117,3,1759,5277
ITEM_21454,ORD_20454,PROD_2021,3,3140,9420
ITEM_21455,ORD_20455,PROD_2244,3,2771,8313
ITEM_21456,ORD_20456,PROD_2095,2,3666,7332
ITEM_21457,ORD_20457,PROD_2146,1,1983,1983
ITEM_21458,ORD_20458,PROD_2092,1,4093,4093
ITEM_21459,ORD_20459,PROD_2062,3,1510,4530
ITEM_21460,ORD_20460,PROD_2065,2,3326,6652
ITEM_21461,ORD_20461,PROD_2222,2,2026,4052
ITEM_21462,ORD_20462,PROD_2068,1,294,294
ITEM_21463,ORD_20463,PROD_2161,2,4981,9962
ITEM_21464,ORD_20464,PROD_2200,2,495,990
ITEM_21465,ORD_20465,PROD_2064,1,720,720
ITEM_21466,ORD_20466,PROD_2121,3,4025,12075
ITEM_21467,ORD_20467,PROD_2202,2,1413,2826
ITEM_21468,ORD_20468,PROD_2003,2,2028,4056
ITEM_21469,ORD_20469,PROD_2165,3,2375,7125
ITEM_21470,ORD_20470,PROD_2224,1,2889,2889
ITEM_21471,ORD_20471,PROD_2168,3,2790,8370
ITEM_21472,ORD_20472,PROD_2075,3,4300,12900
ITEM_21473,ORD_20473,PROD_2116,2,4074,8148
ITEM_21474,ORD_20474,PROD_2200,2,495,990
ITEM_21475,ORD_20475,PROD_2218,1,517,517
ITEM_21476,ORD_20476,PROD_2007,3,444,1332
ITEM_21477,ORD_20477,PROD_2134,1,964,964
ITEM_21478,ORD_20478,PROD_2038,1,784,784
ITEM_21479,ORD_20479,PROD_2030,3,2066,6198
ITEM_21480,ORD_20480,PROD_2055,3,4988,14964
ITEM_21481,ORD_20481,PROD_2103,3,2969,8907
ITEM_21482,ORD_20482,PROD_2178,2,2678,5356
ITEM_21483,ORD_20483,PROD_2084,1,359,359
ITEM_21484,ORD_20484,PROD_2193,3,2932,8796
ITEM_21485,ORD_20485,PROD_2184,2,1473,2946
ITEM_21486,ORD_20486,PROD_2246,3,4354,13062
ITEM_21487,ORD_20487,PROD_2193,2,2932,5864
ITEM_21488,ORD_20488,PROD_2211,2,1531,3062
ITEM_21489,ORD_20489,PROD_2032,1,1027,1027
ITEM_21490,ORD_20490,PROD_2232,3,513,1539
ITEM_21491,ORD_20491,PROD_2194,1,2345,2345
ITEM_21492,ORD_20492,PROD_2001,2,1112,2224
ITEM_21493,ORD_20493,PROD_2120,3,3669,11007
ITEM_21494,ORD_20494,PROD_2115,3,4072,12216
ITEM_21495,ORD_20495,PROD_2048,2,1928,3856
ITEM_21496,ORD_20496,PROD_2028,2,1775,3550
ITEM_21497,ORD_20497,PROD_2169,3,276,828
ITEM_21498,ORD_20498,PROD_2020,3,3312,9936
ITEM_21499,ORD_20499,PROD_2022,2,2366,4732
ITEM_21500,ORD_20500,PROD_2212,2,3577,7154
ITEM_21501,ORD_20501,PROD_2224,3,2889,8667
ITEM_21502,ORD_20502,PROD_2193,2,2932,5864
ITEM_21503,ORD_20503,PROD_2090,2,4563,9126
ITEM_21504,ORD_20504,PROD_2216,1,1504,1504
ITEM_21505,ORD_20505,PROD_2018,1,1963,1963
ITEM_21506,ORD_20506,PROD_2037,1,2387,2387
ITEM_21507,ORD_20507,PROD_2156,3,2126,6378
ITEM_21508,ORD_20508,PROD_2230,2,2339,4678
ITEM_21509,ORD_20509,PROD_2216,1,1504,1504
ITEM_21510,ORD_20510,PROD_2127,3,1348,4044
ITEM_21511,ORD_20511,PROD_2228,2,4592,9184
ITEM_21512,ORD_20512,PROD_2086,1,2161,2161
ITEM_21513,ORD_20513,PROD_2160,3,871,2613
ITEM_21514,ORD_20514,PROD_2070,2,4598,9196
ITEM_21515,ORD_20515,PROD_2241,3,1814,5442
ITEM_21516,ORD_20516,PROD_2014,2,2478,4956
ITEM_21517,ORD_20517,PROD_2202,1,1413,1413
ITEM_21518,ORD_20518,PROD_2022,3,2366,7098
ITEM_21519,ORD_20519,PROD_2217,2,1085,2170
ITEM_21520,ORD_20520,PROD_2167,3,2657,7971
ITEM_21521,ORD_20521,PROD_2079,3,1829,5487
ITEM_21522,ORD_20522,PROD_2170,3,4812,14436
ITEM_21523,ORD_20523,PROD_2234,2,2769,5538
ITEM_21524,ORD_20524,PROD_2074,3,226,678
ITEM_21525,ORD_20525,PROD_2003,3,2028,6084
ITEM_21526,ORD_20526,PROD_2050,3,4289,12867
ITEM_21527,ORD_20527,PROD_2204,2,2725,5450
ITEM_21528,ORD_20528,PROD_2021,1,3140,3140
ITEM_21529,ORD_20529,PROD_2060,3,585,1755
ITEM_21530,ORD_20530,PROD_2143,1,4752,4752
ITEM_21531,ORD_20531,PROD_2168,3,2790,8370
ITEM_21532,ORD_20532,PROD_2086,3,2161,6483
ITEM_21533,ORD_20533,PROD_2075,1,4300,4300
ITEM_21534,ORD_20534,PROD_2075,3,4300,12900
ITEM_21535,ORD_20535,PROD_2054,1,4615,4615
ITEM_21536,ORD_20536,PROD_2237,1,1757,1757
ITEM_21537,ORD_20537,PROD_2083,1,2855,2855
ITEM_21538,ORD_20538,PROD_2169,2,276,552
ITEM_21539,ORD_20539,PROD_2173,3,2372,7116
ITEM_21540,ORD_20540,PROD_2240,3,4610,13830
ITEM_21541,ORD_20541,PROD_2007,3,444,1332
ITEM_21542,ORD_20542,PROD_2127,3,1348,4044
ITEM_21543,ORD_20543,PROD_2232,2,513,1026
ITEM_21544,ORD_20544,PROD_2132,2,614,1228
ITEM_21545,ORD_20545,PROD_2234,3,2769,8307
ITEM_21546,ORD_20546,PROD_2035,3,3232,9696
ITEM_21547,ORD_20547,PROD_2214,1,3572,3572
ITEM_21548,ORD_20548,PROD_2008,2,1991,3982
ITEM_21549,ORD_20549,PROD_2156,3,2126,6378
ITEM_21550,ORD_20550,PROD_2099,2,3259,6518
ITEM_21551,ORD_20551,PROD_2178,2,2678,5356
ITEM_21552,ORD_20552,PROD_2197,3,279,837
ITEM_21553,ORD_20553,PROD_2080,3,3263,9789
ITEM_21554,ORD_20554,PROD_2213,1,1669,1669
ITEM_21555,ORD_20555,PROD_2039,2,1601,3202
ITEM_21556,ORD_20556,PROD_2202,3,1413,4239
ITEM_21557,ORD_20557,PROD_2239,3,213,639
ITEM_21558,ORD_20558,PROD_2186,2,1925,3850
ITEM_21559,ORD_20559,PROD_2144,3,4186,12558
ITEM_21560,ORD_20560,PROD_2171,1,800,800
ITEM_21561,ORD_20561,PROD_2032,1,1027,1027
ITEM_21562,ORD_20562,PROD_2027,3,3162,9486
ITEM_21563,ORD_20563,PROD_2067,1,2259,2259
ITEM_21564,ORD_20564,PROD_2032,1,1027,1027
ITEM_21565,ORD_20565,PROD_2216,3,1504,4512
ITEM_21566,ORD_20566,PROD_2028,2,1775,3550
ITEM_21567,ORD_20567,PROD_2151,1,4319,4319
ITEM_21568,ORD_20568,PROD_2161,2,4981,9962
ITEM_21569,ORD_20569,PROD_2050,2,4289,8578
ITEM_21570,ORD_20570,PROD_2119,1,3731,3731
ITEM_21571,ORD_20571,PROD_2233,3,3759,11277
ITEM_21572,ORD_20572,PROD_2154,2,1722,3444
ITEM_21573,ORD_20573,PROD_2003,2,2028,4056
ITEM_21574,ORD_20574,PROD_2113,2,4617,9234
ITEM_21575,ORD_20575,PROD_2177,3,3789,11367
ITEM_21576,ORD_20576,PROD_2073,2,1495,2990
ITEM_21577,ORD_20577,PROD_2173,2,2372,4744
ITEM_21578,ORD_20578,PROD_2201,1,4971,4971
ITEM_21579,ORD_20579,PROD_2016,2,3662,7324
ITEM_21580,ORD_20580,PROD_2026,2,2601,5202
ITEM_21581,ORD_20581,PROD_2095,1,3666,3666
ITEM_21582,ORD_20582,PROD_2203,2,1244,2488
ITEM_21583,ORD_20583,PROD_2106,2,781,1562
ITEM_21584,ORD_20584,PROD_2201,3,4971,14913
ITEM_21585,ORD_20585,PROD_2126,3,4593,13779
ITEM_21586,ORD_20586,PROD_2121,2,4025,8050
ITEM_21587,ORD_20587,PROD_2205,1,526,526
ITEM_21588,ORD_20588,PROD_2115,1,4072,4072
ITEM_21589,ORD_20589,PROD_2186,3,1925,5775
ITEM_21590,ORD_20590,PROD_2004,3,1039,3117
ITEM_21591,ORD_20591,PROD_2009,3,4339,13017
ITEM_21592,ORD_20592,PROD_2074,2,226,452
ITEM_21593,ORD_20593,PROD_2088,3,845,2535
ITEM_21594,ORD_20594,PROD_2155,2,756,1512
ITEM_21595,ORD_20595,PROD_2175,2,2201,4402
ITEM_21596,ORD_20596,PROD_2016,1,3662,3662
ITEM_21597,ORD_20597,PROD_2157,2,1182,2364
ITEM_21598,ORD_20598,PROD_2119,1,3731,3731
ITEM_21599,ORD_20599,PROD_2007,2,444,888
ITEM_21600,ORD_20600,PROD_2120,2,3669,7338
ITEM_21601,ORD_20601,PROD_2031,3,853,2559
ITEM_21602,ORD_20602,PROD_2134,3,964,2892
ITEM_21603,ORD_20603,PROD_2021,3,3140,9420
ITEM_21604,ORD_20604,PROD_2115,1,4072,4072
ITEM_21605,ORD_20605,PROD_2201,2,4971,9942
ITEM_21606,ORD_20606,PROD_2238,2,563,1126
ITEM_21607,ORD_20607,PROD_2125,1,1769,1769
ITEM_21608,ORD_20608,PROD_2245,3,1220,3660
ITEM_21609,ORD_20609,PROD_2090,1,4563,4563
ITEM_21610,ORD_20610,PROD_2024,3,1222,3666
ITEM_21611,ORD_20611,PROD_2069,2,1138,2276
ITEM_21612,ORD_20612,PROD_2225,2,768,1536
ITEM_21613,ORD_20613,PROD_2170,3,4812,14436
ITEM_21614,ORD_20614,PROD_2023,2,3963,7926
ITEM_21615,ORD_20615,PROD_2083,3,2855,8565
ITEM_21616,ORD_20616,PROD_2237,1,1757,1757
ITEM_21617,ORD_20617,PROD_2097,2,1847,3694
ITEM_21618,ORD_20618,PROD_2025,1,845,845
ITEM_21619,ORD_20619,PROD_2004,2,1039,2078
ITEM_21620,ORD_20620,PROD_2193,3,2932,8796
ITEM_21621,ORD_20621,PROD_2145,2,1755,3510
ITEM_21622,ORD_20622,PROD_2178,2,2678,5356
ITEM_21623,ORD_20623,PROD_2099,2,3259,6518
ITEM_21624,ORD_20624,PROD_2120,2,3669,7338
ITEM_21625,ORD_20625,PROD_2199,2,1421,2842
ITEM_21626,ORD_20626,PROD_2098,1,3468,3468
ITEM_21627,ORD_20627,PROD_2174,1,3059,3059
ITEM_21628,ORD_20628,PROD_2014,2,2478,4956
ITEM_21629,ORD_20629,PROD_2029,1,769,769
ITEM_21630,ORD_20630,PROD_2188,1,2362,2362
ITEM_21631,ORD_20631,PROD_2017,1,2476,2476
ITEM_21632,ORD_20632,PROD_2139,3,3304,9912
ITEM_21633,ORD_20633,PROD_2055,2,4988,9976
ITEM_21634,ORD_20634,PROD_2019,3,1037,3111
ITEM_21635,ORD_20635,PROD_2116,3,4074,12222
ITEM_21636,ORD_20636,PROD_2037,3,2387,7161
ITEM_21637,ORD_20637,PROD_2067,3,2259,6777
ITEM_21638,ORD_20638,PROD_2026,2,2601,5202
ITEM_21639,ORD_20639,PROD_2001,3,1112,3336
ITEM_21640,ORD_20640,PROD_2188,3,2362,7086
ITEM_21641,ORD_20641,PROD_2011,1,1828,1828
ITEM_21642,ORD_20642,PROD_2034,2,3188,6376
ITEM_21643,ORD_20643,PROD_2144,3,4186,12558
ITEM_21644,ORD_20644,PROD_2220,3,3970,11910
ITEM_21645,ORD_20645,PROD_2096,1,4617,4617
ITEM_21646,ORD_20646,PROD_2135,1,1562,1562
ITEM_21647,ORD_20647,PROD_2073,1,1495,1495
ITEM_21648,ORD_20648,PROD_2075,1,4300,4300
ITEM_21649,ORD_20649,PROD_2011,3,1828,5484
ITEM_21650,ORD_20650,PROD_2018,3,1963,5889
ITEM_21651,ORD_20651,PROD_2031,3,853,2559
ITEM_21652,ORD_20652,PROD_2038,2,784,1568
ITEM_21653,ORD_20653,PROD_2144,2,4186,8372
ITEM_21654,ORD_20654,PROD_2046,1,2784,2784
ITEM_21655,ORD_20655,PROD_2074,3,226,678
ITEM_21656,ORD_20656,PROD_2172,2,1946,3892
ITEM_21657,ORD_20657,PROD_2010,3,417,1251
ITEM_21658,ORD_20658,PROD_2209,2,4786,9572
ITEM_21659,ORD_20659,PROD_2128,2,1703,3406
