order_id,order_date,customer_id,order_state,seller_id
ORD_22011,2026-01-23,CUST_1173,Delivered,SEL_6064
ORD_22012,2025-04-22,CUST_3784,Delivered,SEL_6081
ORD_22013,2025-10-22,CUST_2414,Pending,SEL_6012
ORD_22014,2026-02-20,CUST_1502,Delivered,SEL_6108
ORD_22015,2025-09-28,CUST_2813,Delivered,SEL_6057
ORD_22016,2026-03-07,CUST_3809,Pending,SEL_6077
ORD_22017,2025-11-30,CUST_3179,Delivered,SEL_6089
ORD_22018,2026-01-22,CUST_1798,Delivered,SEL_6026
ORD_22019,2025-11-01,CUST_3847,Pending,SEL_6110
ORD_22020,2025-10-18,CUST_1930,Pending,SEL_6040
ORD_22021,2025-04-04,CUST_1723,Delivered,SEL_6110
ORD_22022,2025-04-10,CUST_3263,Delivered,SEL_6103
ORD_22023,2025-08-08,CUST_2334,Pending,SEL_6113
ORD_22024,2025-09-11,CUST_2275,Delivered,SEL_6043
ORD_22025,2025-11-21,CUST_1488,Delivered,SEL_6097
ORD_22026,2026-03-26,CUST_2958,Delivered,SEL_6072
ORD_22027,2025-12-14,CUST_2218,Delivered,SEL_6013
ORD_22028,2025-08-23,CUST_2465,Delivered,SEL_6090
ORD_22029,2025-09-29,CUST_1313,Cancelled,SEL_6056
ORD_22030,2025-06-02,CUST_1079,Delivered,SEL_6017
ORD_22031,2025-07-31,CUST_3228,Pending,SEL_6088
ORD_22032,2025-11-14,CUST_1675,Delivered,SEL_6024
ORD_22033,2025-09-27,CUST_2738,Delivered,SEL_6076
ORD_22034,2026-01-16,CUST_1014,Delivered,SEL_6095
ORD_22035,2025-05-24,CUST_3907,Pending,SEL_6058
ORD_22036,2026-01-28,CUST_3294,Delivered,SEL_6080
ORD_22037,2025-09-03,CUST_3046,Delivered,SEL_6106
ORD_22038,2025-09-16,CUST_2038,Pending,SEL_6061
ORD_22039,2025-05-22,CUST_3147,Pending,SEL_6080
ORD_22040,2025-07-31,CUST_1033,Delivered,SEL_6094
ORD_22041,2025-11-19,CUST_2460,Delivered,SEL_6028
ORD_22042,2026-03-12,CUST_1257,Delivered,SEL_6067
ORD_22043,2025-11-24,CUST_1034,Delivered,SEL_6097
ORD_22044,2025-07-05,CUST_3067,Pending,SEL_6051
ORD_22045,2025-12-22,CUST_2284,Delivered,SEL_6088
ORD_22046,2026-01-31,CUST_3637,Delivered,SEL_6094
ORD_22047,2025-12-25,CUST_2850,Delivered,SEL_6104
ORD_22048,2025-06-28,CUST_3185,Delivered,SEL_6112
ORD_22049,2025-06-27,CUST_1359,Cancelled,SEL_6092
ORD_22050,2025-03-30,CUST_1754,Pending,SEL_6111
ORD_22051,2025-09-08,CUST_2603,Delivered,SEL_6039
ORD_22052,2025-09-08,CUST_1404,Delivered,SEL_6066
ORD_22053,2025-10-17,CUST_2226,Delivered,SEL_6077
ORD_22054,2026-03-11,CUST_2400,Delivered,SEL_6101
ORD_22055,2025-09-15,CUST_3298,Delivered,SEL_6074
ORD_22056,2025-05-26,CUST_3494,Pending,SEL_6040
ORD_22057,2026-01-22,CUST_1278,Delivered,SEL_6013
ORD_22058,2025-10-07,CUST_1112,Delivered,SEL_6019
ORD_22059,2026-03-05,CUST_2987,Delivered,SEL_6006
ORD_22060,2025-10-29,CUST_3794,Delivered,SEL_6018
ORD_22061,2025-11-20,CUST_3736,Delivered,SEL_6104
ORD_22062,2025-09-08,CUST_1392,Cancelled,SEL_6009
ORD_22063,2025-08-16,CUST_1969,Delivered,SEL_6081
ORD_22064,2026-01-12,CUST_3191,Delivered,SEL_6068
ORD_22065,2025-06-22,CUST_2056,Delivered,SEL_6054
ORD_22066,2026-01-04,CUST_3229,Delivered,SEL_6050
ORD_22067,2025-06-01,CUST_3627,Delivered,SEL_6070
ORD_22068,2025-05-14,CUST_3846,Delivered,SEL_6011
ORD_22069,2025-04-12,CUST_1269,Pending,SEL_6055
ORD_22070,2025-08-19,CUST_3601,Cancelled,SEL_6118
ORD_22071,2025-10-21,CUST_3681,Pending,SEL_6042
ORD_22072,2025-12-07,CUST_3030,Delivered,SEL_6090
ORD_22073,2025-04-09,CUST_1275,Delivered,SEL_6011
ORD_22074,2026-01-08,CUST_1743,Delivered,SEL_6072
ORD_22075,2026-02-06,CUST_1086,Delivered,SEL_6117
ORD_22076,2025-10-02,CUST_1404,Delivered,SEL_6067
ORD_22077,2025-03-31,CUST_3240,Delivered,SEL_6002
ORD_22078,2025-07-02,CUST_3046,Cancelled,SEL_6082
ORD_22079,2025-09-14,CUST_2055,Delivered,SEL_6066
ORD_22080,2025-04-22,CUST_3155,Pending,SEL_6026
ORD_22081,2026-02-18,CUST_2895,Delivered,SEL_6076
ORD_22082,2025-06-04,CUST_3670,Delivered,SEL_6037
ORD_22083,2025-10-15,CUST_1276,Pending,SEL_6090
ORD_22084,2025-07-13,CUST_1651,Delivered,SEL_6036
ORD_22085,2025-11-19,CUST_2622,Pending,SEL_6016
ORD_22086,2026-02-13,CUST_3604,Delivered,SEL_6078
ORD_22087,2026-03-20,CUST_2106,Delivered,SEL_6066
ORD_22088,2025-04-07,CUST_2914,Delivered,SEL_6021
ORD_22089,2025-06-19,CUST_3615,Delivered,SEL_6007
ORD_22090,2025-08-03,CUST_1586,Cancelled,SEL_6117
ORD_22091,2025-06-03,CUST_3933,Delivered,SEL_6011
ORD_22092,2025-11-06,CUST_1129,Delivered,SEL_6056
ORD_22093,2026-02-07,CUST_1256,Pending,SEL_6044
ORD_22094,2025-10-25,CUST_3982,Pending,SEL_6054
ORD_22095,2026-03-09,CUST_1231,Delivered,SEL_6093
ORD_22096,2025-11-06,CUST_2161,Delivered,SEL_6057
ORD_22097,2026-03-06,CUST_3911,Cancelled,SEL_6058
ORD_22098,2025-07-11,CUST_3403,Pending,SEL_6037
ORD_22099,2025-12-25,CUST_2648,Pending,SEL_6120
ORD_22100,2025-08-01,CUST_3194,Delivered,SEL_6048
ORD_22101,2025-10-29,CUST_3048,Delivered,SEL_6062
ORD_22102,2025-10-16,CUST_1260,Delivered,SEL_6118
ORD_22103,2026-02-15,CUST_3135,Delivered,SEL_6039
ORD_22104,2026-03-10,CUST_1843,Delivered,SEL_6092
ORD_22105,2026-03-13,CUST_2972,Delivered,SEL_6064
ORD_22106,2026-01-11,CUST_1265,Delivered,SEL_6104
ORD_22107,2025-10-23,CUST_1392,Delivered,SEL_6068
ORD_22108,2025-06-21,CUST_3280,Pending,SEL_6068
ORD_22109,2025-11-09,CUST_1901,Cancelled,SEL_6027
ORD_22110,2025-11-01,CUST_1588,Delivered,SEL_6070
ORD_22111,2026-01-31,CUST_3495,Pending,SEL_6098
ORD_22112,2025-12-11,CUST_2153,Pending,SEL_6105
ORD_22113,2025-07-23,CUST_2295,Delivered,SEL_6104
ORD_22114,2025-06-23,CUST_1466,Delivered,SEL_6082
ORD_22115,2026-02-07,CUST_3982,Delivered,SEL_6060
ORD_22116,2025-11-28,CUST_2194,Delivered,SEL_6044
ORD_22117,2026-01-02,CUST_3176,Delivered,SEL_6112
ORD_22118,2025-10-14,CUST_2973,Delivered,SEL_6030
ORD_22119,2025-08-18,CUST_2050,Delivered,SEL_6097
ORD_22120,2026-02-04,CUST_3621,Delivered,SEL_6058
ORD_22121,2025-09-29,CUST_3559,Delivered,SEL_6084
ORD_22122,2026-02-13,CUST_1488,Delivered,SEL_6036
ORD_22123,2025-12-03,CUST_3939,Delivered,SEL_6110
ORD_22124,2026-02-20,CUST_3627,Delivered,SEL_6114
ORD_22125,2026-01-22,CUST_1950,Delivered,SEL_6005
ORD_22126,2025-05-10,CUST_1406,Pending,SEL_6099
ORD_22127,2025-08-23,CUST_2050,Delivered,SEL_6019
ORD_22128,2025-06-30,CUST_2107,Delivered,SEL_6012
ORD_22129,2025-05-03,CUST_1364,Pending,SEL_6090
ORD_22130,2026-03-14,CUST_2391,Cancelled,SEL_6060
ORD_22131,2025-10-18,CUST_2084,Delivered,SEL_6083
ORD_22132,2025-05-18,CUST_1551,Delivered,SEL_6116
ORD_22133,2025-11-12,CUST_2659,Delivered,SEL_6011
ORD_22134,2025-11-05,CUST_1292,Delivered,SEL_6053
ORD_22135,2026-03-01,CUST_3837,Delivered,SEL_6020
ORD_22136,2025-05-23,CUST_2961,Delivered,SEL_6073
ORD_22137,2025-06-12,CUST_3864,Pending,SEL_6084
ORD_22138,2025-11-24,CUST_2818,Delivered,SEL_6027
ORD_22139,2026-03-16,CUST_1191,Delivered,SEL_6119
ORD_22140,2025-05-14,CUST_1461,Delivered,SEL_6058
ORD_22141,2025-09-03,CUST_3712,Pending,SEL_6005
ORD_22142,2026-02-14,CUST_2920,Delivered,SEL_6074
ORD_22143,2025-05-11,CUST_3281,Delivered,SEL_6009
ORD_22144,2026-01-10,CUST_3522,Delivered,SEL_6089
ORD_22145,2026-01-19,CUST_3706,Delivered,SEL_6077
ORD_22146,2025-05-31,CUST_1271,Delivered,SEL_6032
ORD_22147,2025-11-01,CUST_2158,Cancelled,SEL_6072
ORD_22148,2026-02-16,CUST_1171,Delivered,SEL_6054
ORD_22149,2026-02-27,CUST_2439,Delivered,SEL_6045
ORD_22150,2025-08-21,CUST_1028,Delivered,SEL_6027
ORD_22151,2026-01-02,CUST_1136,Pending,SEL_6086
ORD_22152,2026-03-03,CUST_3973,Delivered,SEL_6028
ORD_22153,2025-07-15,CUST_3453,Pending,SEL_6018
ORD_22154,2025-07-02,CUST_1888,Delivered,SEL_6087
ORD_22155,2026-01-14,CUST_2529,Delivered,SEL_6105
ORD_22156,2025-06-06,CUST_2265,Cancelled,SEL_6031
ORD_22157,2025-07-03,CUST_1856,Delivered,SEL_6041
ORD_22158,2025-07-10,CUST_3492,Delivered,SEL_6034
ORD_22159,2025-05-30,CUST_3482,Delivered,SEL_6007
ORD_22160,2025-11-25,CUST_2252,Delivered,SEL_6005
ORD_22161,2025-06-26,CUST_1509,Delivered,SEL_6021
ORD_22162,2025-06-28,CUST_2327,Delivered,SEL_6006
ORD_22163,2025-12-06,CUST_3082,Delivered,SEL_6045
ORD_22164,2025-08-17,CUST_2026,Delivered,SEL_6120
ORD_22165,2025-04-06,CUST_1362,Delivered,SEL_6114
ORD_22166,2025-09-20,CUST_2219,Delivered,SEL_6035
ORD_22167,2025-10-29,CUST_1606,Delivered,SEL_6106
ORD_22168,2025-07-19,CUST_2864,Delivered,SEL_6087
ORD_22169,2025-08-24,CUST_2332,Cancelled,SEL_6003
ORD_22170,2025-12-27,CUST_2671,Delivered,SEL_6033
ORD_22171,2025-07-05,CUST_1716,Delivered,SEL_6038
ORD_22172,2025-09-29,CUST_3298,Delivered,SEL_6087
ORD_22173,2025-04-15,CUST_3195,Delivered,SEL_6080
ORD_22174,2025-08-28,CUST_1348,Delivered,SEL_6089
ORD_22175,2025-11-14,CUST_2278,Delivered,SEL_6113
ORD_22176,2025-08-01,CUST_1399,Delivered,SEL_6016
ORD_22177,2025-06-25,CUST_2358,Delivered,SEL_6089
ORD_22178,2025-09-27,CUST_2200,Delivered,SEL_6106
ORD_22179,2025-10-19,CUST_3173,Delivered,SEL_6071
ORD_22180,2025-10-22,CUST_3811,Delivered,SEL_6008
ORD_22181,2025-06-22,CUST_3446,Delivered,SEL_6003
ORD_22182,2025-04-11,CUST_3179,Delivered,SEL_6069
ORD_22183,2025-08-11,CUST_2586,Pending,SEL_6019
ORD_22184,2026-01-10,CUST_3653,Delivered,SEL_6007
ORD_22185,2025-07-21,CUST_3940,Delivered,SEL_6114
ORD_22186,2025-12-21,CUST_1822,Pending,SEL_6086
ORD_22187,2025-11-14,CUST_1902,Delivered,SEL_6090
ORD_22188,2025-09-01,CUST_1945,Pending,SEL_6050
ORD_22189,2026-01-02,CUST_3780,Delivered,SEL_6089
ORD_22190,2025-08-06,CUST_2870,Delivered,SEL_6006
ORD_22191,2025-04-01,CUST_1334,Delivered,SEL_6005
ORD_22192,2025-08-22,CUST_2044,Delivered,SEL_6102
ORD_22193,2025-12-02,CUST_3253,Pending,SEL_6061
ORD_22194,2025-04-02,CUST_1355,Pending,SEL_6102
ORD_22195,2025-10-27,CUST_2197,Delivered,SEL_6086
ORD_22196,2025-11-04,CUST_2213,Delivered,SEL_6095
ORD_22197,2025-08-13,CUST_1824,Pending,SEL_6058
ORD_22198,2025-12-07,CUST_2026,Cancelled,SEL_6022
ORD_22199,2025-08-19,CUST_2897,Delivered,SEL_6057
ORD_22200,2025-11-16,CUST_3989,Pending,SEL_6119
ORD_22201,2025-04-29,CUST_1168,Pending,SEL_6075
ORD_22202,2025-12-09,CUST_3416,Delivered,SEL_6032
ORD_22203,2025-11-11,CUST_1536,Delivered,SEL_6017
ORD_22204,2026-02-11,CUST_2949,Pending,SEL_6058
ORD_22205,2025-11-24,CUST_3628,Delivered,SEL_6041
ORD_22206,2025-12-10,CUST_2620,Delivered,SEL_6022
ORD_22207,2025-09-20,CUST_1950,Delivered,SEL_6080
ORD_22208,2026-03-01,CUST_1207,Pending,SEL_6042
ORD_22209,2026-01-10,CUST_1544,Delivered,SEL_6079
ORD_22210,2025-07-26,CUST_1129,Delivered,SEL_6008
ORD_22211,2025-09-10,CUST_2471,Delivered,SEL_6046
ORD_22212,2025-09-15,CUST_3662,Delivered,SEL_6048
ORD_22213,2025-10-26,CUST_3083,Pending,SEL_6115
ORD_22214,2025-10-14,CUST_3867,Pending,SEL_6003
ORD_22215,2025-12-15,CUST_3247,Delivered,SEL_6077
ORD_22216,2025-04-12,CUST_2837,Delivered,SEL_6030
ORD_22217,2025-06-27,CUST_1077,Delivered,SEL_6028
ORD_22218,2025-06-04,CUST_1369,Delivered,SEL_6073
ORD_22219,2025-05-10,CUST_3881,Pending,SEL_6076
ORD_22220,2025-09-26,CUST_1526,Cancelled,SEL_6025
ORD_22221,2025-06-04,CUST_1349,Delivered,SEL_6037
ORD_22222,2026-01-26,CUST_1506,Delivered,SEL_6085
ORD_22223,2025-08-26,CUST_1643,Delivered,SEL_6051
ORD_22224,2025-12-22,CUST_1238,Delivered,SEL_6039
ORD_22225,2025-10-15,CUST_2304,Delivered,SEL_6103
ORD_22226,2025-05-05,CUST_2601,Delivered,SEL_6083
ORD_22227,2025-12-10,CUST_2456,Delivered,SEL_6072
ORD_22228,2025-04-15,CUST_3186,Delivered,SEL_6102
ORD_22229,2025-12-22,CUST_3660,Pending,SEL_6067
ORD_22230,2025-07-23,CUST_2674,Delivered,SEL_6086
ORD_22231,2026-03-21,CUST_3728,Pending,SEL_6001
ORD_22232,2025-10-17,CUST_2847,Delivered,SEL_6038
ORD_22233,2026-02-22,CUST_2855,Delivered,SEL_6119
ORD_22234,2025-09-03,CUST_3887,Delivered,SEL_6052
ORD_22235,2025-12-16,CUST_3986,Delivered,SEL_6063
ORD_22236,2025-11-29,CUST_1355,Delivered,SEL_6052
ORD_22237,2026-02-02,CUST_3626,Delivered,SEL_6083
ORD_22238,2026-03-22,CUST_3895,Cancelled,SEL_6085
ORD_22239,2025-07-23,CUST_1559,Pending,SEL_6060
ORD_22240,2026-01-16,CUST_3897,Delivered,SEL_6013
ORD_22241,2026-01-02,CUST_2918,Delivered,SEL_6091
ORD_22242,2026-03-18,CUST_2255,Delivered,SEL_6017
ORD_22243,2025-12-20,CUST_2682,Delivered,SEL_6118
ORD_22244,2025-05-11,CUST_2170,Delivered,SEL_6114
ORD_22245,2025-11-03,CUST_2176,Pending,SEL_6084
ORD_22246,2026-03-28,CUST_2815,Delivered,SEL_6030
ORD_22247,2025-05-02,CUST_3188,Pending,SEL_6038
ORD_22248,2025-07-30,CUST_1663,Delivered,SEL_6011
ORD_22249,2025-09-23,CUST_1021,Delivered,SEL_6027
ORD_22250,2026-01-02,CUST_3112,Delivered,SEL_6038
ORD_22251,2025-06-17,CUST_2242,Delivered,SEL_6028
ORD_22252,2025-11-11,CUST_1162,Pending,SEL_6026
ORD_22253,2025-08-19,CUST_1130,Pending,SEL_6103
ORD_22254,2025-09-06,CUST_3629,Delivered,SEL_6033
ORD_22255,2026-03-17,CUST_2951,Pending,SEL_6032
ORD_22256,2026-02-25,CUST_1225,Delivered,SEL_6054
ORD_22257,2025-06-30,CUST_2782,Delivered,SEL_6025
ORD_22258,2026-02-05,CUST_1580,Pending,SEL_6024
ORD_22259,2025-10-28,CUST_2478,Delivered,SEL_6040
ORD_22260,2025-07-28,CUST_1107,Delivered,SEL_6027
ORD_22261,2025-06-08,CUST_3669,Delivered,SEL_6046
ORD_22262,2025-12-01,CUST_1840,Delivered,SEL_6086
ORD_22263,2025-12-01,CUST_2165,Delivered,SEL_6084
ORD_22264,2026-02-21,CUST_3625,Delivered,SEL_6097
ORD_22265,2025-08-21,CUST_2158,Delivered,SEL_6069
ORD_22266,2025-04-18,CUST_3247,Delivered,SEL_6093
ORD_22267,2026-02-19,CUST_3558,Delivered,SEL_6069
ORD_22268,2025-09-15,CUST_1667,Pending,SEL_6110
ORD_22269,2025-05-28,CUST_3127,Delivered,SEL_6039
ORD_22270,2025-10-01,CUST_2972,Delivered,SEL_6081
ORD_22271,2026-01-23,CUST_3942,Delivered,SEL_6029
ORD_22272,2025-08-20,CUST_1512,Delivered,SEL_6075
ORD_22273,2025-05-29,CUST_1250,Delivered,SEL_6086
ORD_22274,2026-02-01,CUST_1889,Cancelled,SEL_6031
ORD_22275,2025-12-08,CUST_2024,Delivered,SEL_6103
ORD_22276,2025-12-10,CUST_1599,Delivered,SEL_6065
ORD_22277,2025-06-22,CUST_1753,Cancelled,SEL_6015
ORD_22278,2025-10-07,CUST_1600,Cancelled,SEL_6083
ORD_22279,2026-02-26,CUST_3531,Delivered,SEL_6074
ORD_22280,2025-12-09,CUST_3884,Delivered,SEL_6009
ORD_22281,2025-07-15,CUST_3220,Delivered,SEL_6013
ORD_22282,2025-12-15,CUST_3917,Delivered,SEL_6120
ORD_22283,2025-12-31,CUST_3065,Delivered,SEL_6045
ORD_22284,2025-12-02,CUST_2759,Delivered,SEL_6090
ORD_22285,2026-01-12,CUST_2318,Delivered,SEL_6006
ORD_22286,2025-12-17,CUST_3442,Cancelled,SEL_6104
ORD_22287,2025-08-02,CUST_2846,Delivered,SEL_6044
ORD_22288,2025-07-23,CUST_2243,Delivered,SEL_6002
ORD_22289,2025-08-28,CUST_1234,Delivered,SEL_6029
ORD_22290,2025-11-06,CUST_2414,Delivered,SEL_6048
ORD_22291,2025-05-19,CUST_3296,Delivered,SEL_6012
ORD_22292,2025-11-20,CUST_2926,Delivered,SEL_6087
ORD_22293,2026-01-02,CUST_3100,Cancelled,SEL_6114
ORD_22294,2025-07-30,CUST_3063,Delivered,SEL_6067
ORD_22295,2025-09-21,CUST_1441,Delivered,SEL_6050
ORD_22296,2026-03-06,CUST_2136,Delivered,SEL_6011
ORD_22297,2025-12-14,CUST_3744,Pending,SEL_6005
ORD_22298,2025-07-04,CUST_1007,Pending,SEL_6045
ORD_22299,2026-01-03,CUST_2587,Pending,SEL_6074
ORD_22300,2025-07-04,CUST_1826,Delivered,SEL_6117
ORD_22301,2025-04-29,CUST_2269,Cancelled,SEL_6118
ORD_22302,2026-02-08,CUST_2311,Pending,SEL_6047
ORD_22303,2026-01-21,CUST_2628,Delivered,SEL_6006
ORD_22304,2026-03-04,CUST_2037,Delivered,SEL_6080
ORD_22305,2025-07-05,CUST_2170,Cancelled,SEL_6095
ORD_22306,2025-07-03,CUST_1478,Pending,SEL_6087
ORD_22307,2025-11-04,CUST_3679,Pending,SEL_6094
ORD_22308,2025-12-01,CUST_1715,Delivered,SEL_6104
ORD_22309,2025-06-19,CUST_2677,Pending,SEL_6084
ORD_22310,2026-02-02,CUST_3163,Delivered,SEL_6089
ORD_22311,2026-03-06,CUST_1509,Delivered,SEL_6099
ORD_22312,2025-09-06,CUST_3105,Pending,SEL_6069
ORD_22313,2025-05-15,CUST_1382,Pending,SEL_6063
ORD_22314,2025-12-29,CUST_2181,Delivered,SEL_6111
ORD_22315,2026-01-22,CUST_4000,Pending,SEL_6067
ORD_22316,2025-05-31,CUST_2846,Delivered,SEL_6047
ORD_22317,2025-12-23,CUST_2187,Delivered,SEL_6034
ORD_22318,2025-04-16,CUST_1275,Pending,SEL_6012
ORD_22319,2025-10-06,CUST_2719,Pending,SEL_6027
ORD_22320,2025-08-13,CUST_2101,Delivered,SEL_6069
ORD_22321,2025-05-22,CUST_2861,Delivered,SEL_6105
ORD_22322,2025-05-30,CUST_3092,Delivered,SEL_6086
ORD_22323,2026-03-03,CUST_1718,Pending,SEL_6068
ORD_22324,2025-05-23,CUST_1318,Cancelled,SEL_6119
ORD_22325,2025-11-26,CUST_1534,Pending,SEL_6117
ORD_22326,2025-06-11,CUST_2609,Delivered,SEL_6028
ORD_22327,2026-03-03,CUST_2777,Cancelled,SEL_6071
ORD_22328,2026-01-16,CUST_3285,Pending,SEL_6112
ORD_22329,2025-09-18,CUST_3941,Delivered,SEL_6045
ORD_22330,2025-11-12,CUST_3565,Delivered,SEL_6098
ORD_22331,2025-10-30,CUST_2245,Delivered,SEL_6002
ORD_22332,2025-05-29,CUST_2334,Cancelled,SEL_6009
ORD_22333,2026-02-25,CUST_2201,Delivered,SEL_6079
ORD_22334,2026-03-16,CUST_2795,Pending,SEL_6031
ORD_22335,2025-04-30,CUST_3086,Delivered,SEL_6036
ORD_22336,2025-04-08,CUST_3702,Delivered,SEL_6113
ORD_22337,2025-11-27,CUST_2455,Pending,SEL_6105
ORD_22338,2025-08-18,CUST_2934,Delivered,SEL_6015
ORD_22339,2025-06-11,CUST_1747,Delivered,SEL_6097
ORD_22340,2025-06-15,CUST_1841,Delivered,SEL_6062
ORD_22341,2025-07-06,CUST_3496,Delivered,SEL_6031
ORD_22342,2025-03-29,CUST_2519,Cancelled,SEL_6027
ORD_22343,2025-04-19,CUST_3732,Cancelled,SEL_6002
ORD_22344,2025-09-02,CUST_3173,Delivered,SEL_6073
ORD_22345,2026-01-04,CUST_2089,Cancelled,SEL_6043
ORD_22346,2026-01-30,CUST_1793,Delivered,SEL_6115
ORD_22347,2026-03-29,CUST_3832,Delivered,SEL_6001
ORD_22348,2025-06-17,CUST_2268,Pending,SEL_6083
ORD_22349,2026-03-29,CUST_2551,Delivered,SEL_6009
ORD_22350,2026-01-10,CUST_3274,Delivered,SEL_6060
ORD_22351,2025-09-03,CUST_3513,Cancelled,SEL_6002
ORD_22352,2025-07-28,CUST_3691,Delivered,SEL_6101
ORD_22353,2025-11-15,CUST_1293,Delivered,SEL_6113
ORD_22354,2026-01-22,CUST_3769,Delivered,SEL_6058
ORD_22355,2025-10-04,CUST_2405,Pending,SEL_6065
ORD_22356,2025-06-27,CUST_2649,Delivered,SEL_6110
ORD_22357,2026-01-24,CUST_3804,Delivered,SEL_6012
ORD_22358,2025-04-18,CUST_3214,Cancelled,SEL_6055
ORD_22359,2025-11-16,CUST_3817,Pending,SEL_6090
ORD_22360,2025-11-03,CUST_2242,Delivered,SEL_6010
ORD_22361,2026-03-27,CUST_3919,Delivered,SEL_6115
ORD_22362,2025-05-25,CUST_2076,Delivered,SEL_6111
ORD_22363,2025-05-29,CUST_2398,Delivered,SEL_6065
ORD_22364,2026-03-17,CUST_2694,Delivered,SEL_6065
ORD_22365,2025-11-20,CUST_3615,Delivered,SEL_6061
ORD_22366,2025-10-14,CUST_2038,Delivered,SEL_6107
ORD_22367,2025-09-18,CUST_2364,Delivered,SEL_6095
ORD_22368,2026-01-14,CUST_3650,Delivered,SEL_6075
ORD_22369,2025-12-13,CUST_2563,Pending,SEL_6069
ORD_22370,2026-02-05,CUST_2113,Delivered,SEL_6035
ORD_22371,2025-10-18,CUST_3953,Delivered,SEL_6011
ORD_22372,2025-05-07,CUST_3089,Pending,SEL_6068
ORD_22373,2026-01-04,CUST_2292,Delivered,SEL_6038
ORD_22374,2026-01-17,CUST_2162,Delivered,SEL_6114
ORD_22375,2025-11-17,CUST_2030,Cancelled,SEL_6039
ORD_22376,2026-01-28,CUST_1242,Delivered,SEL_6021
ORD_22377,2025-06-18,CUST_1162,Delivered,SEL_6120
ORD_22378,2025-07-10,CUST_3740,Pending,SEL_6036
ORD_22379,2025-04-16,CUST_3857,Delivered,SEL_6110
ORD_22380,2026-02-11,CUST_1979,Pending,SEL_6092
ORD_22381,2025-05-10,CUST_1518,Pending,SEL_6072
ORD_22382,2025-09-28,CUST_1898,Delivered,SEL_6020
ORD_22383,2026-01-13,CUST_1783,Delivered,SEL_6043
ORD_22384,2025-07-11,CUST_3832,Pending,SEL_6110
ORD_22385,2026-01-21,CUST_2180,Delivered,SEL_6021
ORD_22386,2025-12-15,CUST_1085,Cancelled,SEL_6035
ORD_22387,2025-03-30,CUST_2736,Delivered,SEL_6064
ORD_22388,2025-11-14,CUST_2034,Delivered,SEL_6107
ORD_22389,2026-03-21,CUST_1138,Delivered,SEL_6032
ORD_22390,2025-12-02,CUST_1754,Delivered,SEL_6036
ORD_22391,2025-04-15,CUST_3954,Delivered,SEL_6105
ORD_22392,2025-05-26,CUST_1713,Delivered,SEL_6069
ORD_22393,2026-01-09,CUST_3204,Pending,SEL_6109
ORD_22394,2025-08-23,CUST_3456,Delivered,SEL_6052
ORD_22395,2026-03-20,CUST_3835,Delivered,SEL_6004
ORD_22396,2025-06-16,CUST_1580,Delivered,SEL_6007
ORD_22397,2025-10-07,CUST_1554,Pending,SEL_6098
ORD_22398,2025-07-12,CUST_1396,Delivered,SEL_6084
ORD_22399,2025-04-25,CUST_2938,Cancelled,SEL_6115
ORD_22400,2025-08-18,CUST_2687,Cancelled,SEL_6071
ORD_22401,2025-04-04,CUST_2620,Delivered,SEL_6116
ORD_22402,2025-10-09,CUST_2158,Delivered,SEL_6024
ORD_22403,2025-09-29,CUST_2333,Delivered,SEL_6021
ORD_22404,2025-07-19,CUST_2890,Delivered,SEL_6057
ORD_22405,2025-08-15,CUST_1810,Delivered,SEL_6073
ORD_22406,2025-07-11,CUST_3590,Delivered,SEL_6019
ORD_22407,2025-07-25,CUST_1170,Delivered,SEL_6084
ORD_22408,2025-11-06,CUST_3338,Delivered,SEL_6028
ORD_22409,2025-04-25,CUST_1740,Delivered,SEL_6032
ORD_22410,2026-01-24,CUST_2842,Cancelled,SEL_6034
ORD_22411,2025-05-29,CUST_3636,Delivered,SEL_6117
ORD_22412,2025-04-21,CUST_3783,Delivered,SEL_6016
ORD_22413,2025-12-29,CUST_1457,Pending,SEL_6038
ORD_22414,2025-05-21,CUST_3749,Delivered,SEL_6115
ORD_22415,2025-08-10,CUST_2326,Delivered,SEL_6114
ORD_22416,2025-06-25,CUST_3094,Delivered,SEL_6081
ORD_22417,2025-08-22,CUST_2602,Pending,SEL_6075
ORD_22418,2025-09-22,CUST_2384,Delivered,SEL_6119
ORD_22419,2026-01-14,CUST_2285,Delivered,SEL_6004
ORD_22420,2025-05-23,CUST_2147,Delivered,SEL_6056
ORD_22421,2025-10-31,CUST_1231,Delivered,SEL_6040
ORD_22422,2026-02-11,CUST_3998,Delivered,SEL_6120
ORD_22423,2025-04-12,CUST_3685,Delivered,SEL_6050
ORD_22424,2026-01-10,CUST_1112,Delivered,SEL_6109
ORD_22425,2025-10-27,CUST_1593,Delivered,SEL_6117
ORD_22426,2025-09-21,CUST_3907,Delivered,SEL_6040
ORD_22427,2025-09-20,CUST_3439,Pending,SEL_6106
ORD_22428,2025-12-18,CUST_3440,Pending,SEL_6082
ORD_22429,2025-10-18,CUST_3376,Delivered,SEL_6114
ORD_22430,2025-07-31,CUST_2239,Pending,SEL_6049
ORD_22431,2025-11-22,CUST_2888,Delivered,SEL_6048
ORD_22432,2025-10-01,CUST_3795,Pending,SEL_6006
ORD_22433,2025-04-21,CUST_3415,Delivered,SEL_6110
ORD_22434,2025-05-31,CUST_3130,Delivered,SEL_6096
ORD_22435,2026-03-22,CUST_3854,Pending,SEL_6005
